,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT3G43440,137.1451606,0.060040594,0.054064296,1.110540562,0.26676616,0.440338819,no
AT3G61220,670.9503876,0.141017274,0.127060206,1.1098461,0.26706535,0.440801814,no
AT1G51480,5.806271906,0.223787056,0.201677571,1.109627884,0.267159411,0.440926191,no
AT4G33660,151.8790229,0.119541312,0.107736262,1.109573606,0.26718281,0.440933939,no
AT2G04066,8.535280629,0.338841914,0.305421985,1.109422144,0.267248114,0.441010836,no
AT5G35200,724.0924206,0.064579274,0.058214866,1.109326162,0.267289503,0.441048261,no
AT1G01640,45.84265879,0.087514156,0.078902883,1.109137628,0.267370814,0.441115194,no
AT4G02590,469.1377177,0.031385465,0.028298088,1.109101947,0.267386205,0.441115194,no
AT5G58230,580.5270024,0.040771386,0.036759337,1.109143691,0.267368199,0.441115194,no
AT1G45150,166.8305993,0.063430778,0.057218377,1.108573523,0.267614205,0.441460438,no
AT1G64385,318.6955938,0.054134365,0.048840375,1.108393725,0.267691814,0.441557562,no
AT1G66540,80.46276689,0.210749315,0.190181475,1.108148493,0.267797691,0.441701299,no
AT5G62980,153.1615559,-0.060467258,0.054569723,-1.108073387,0.267830123,0.441723886,no
AT5G61810,250.020239,-0.117222515,0.105803066,-1.107931174,0.267891541,0.44179427,no
AT1G21460,291.5992882,0.12266313,0.110766979,1.107397992,0.268121894,0.442143225,no
AT5G27630,40.91629164,0.089178712,0.080540132,1.107258083,0.268182362,0.442212004,no
AT2G02630,25.55264889,-0.125069641,0.112971747,-1.107087786,0.268255976,0.442294476,no
AT4G37235,3.691900162,-0.243025142,0.219523886,-1.107055571,0.268269903,0.442294476,no
AT2G32690,2083.755305,-0.058010734,0.052404143,-1.106987546,0.268299313,0.442312029,no
AT1G17710,9.516225631,0.312999084,0.282806806,1.106759376,0.268397976,0.442443741,no
AT5G01650,623.2451795,-0.032681564,0.029534023,-1.106573396,0.268478415,0.442545394,no
AT4G39950,999.263282,-0.162250636,0.146638888,-1.106463897,0.268525782,0.442592523,no
AT5G62930,363.7324173,0.056952759,0.051480141,1.106305428,0.268594343,0.442674576,no
AT2G26355,73.48982262,0.09091597,0.082187865,1.106197013,0.268641256,0.442720939,no
AT1G27340,632.9656662,0.04939373,0.044658146,1.106040759,0.268708878,0.442801425,no
AT1G19350,1225.274375,0.075902856,0.068636554,1.10586636,0.268784367,0.442894861,no
AT1G08090,90.26181025,0.238729117,0.215884718,1.105817579,0.268805485,0.4428987,no
AT3G24140,253.218053,-0.06396362,0.057849014,-1.105699394,0.268856652,0.442940489,no
AT5G28460,345.0526241,-0.078879113,0.071343215,-1.105628801,0.268887218,0.442940489,no
AT5G54380,842.3854404,-0.156399308,0.141454511,-1.105650901,0.268877649,0.442940489,no
AT3G17465,596.135139,-0.046764512,0.042298887,-1.105573114,0.268911332,0.442949258,no
AT2G25170,1247.082311,0.030988392,0.028037562,1.105245596,0.269053184,0.44315195,no
AT2G08665,1785.532925,-0.646139953,0.584680598,-1.105116118,0.269109277,0.443213372,no
AT1G62380,5021.599155,0.100027807,0.090524225,1.104983853,0.269166586,0.443271433,no
AT5G08390,365.7440308,-0.037918243,0.034316768,-1.10494796,0.269182139,0.443271433,no
AT1G78730,44.21977877,0.08917877,0.08071641,1.104840633,0.26922865,0.443317056,no
AT3G10390,276.3474955,-0.038561373,0.034910763,-1.104569741,0.269346069,0.443479421,no
AT2G45420,11.00706128,-0.158626373,0.143644858,-1.104295522,0.269464965,0.443613214,no
AT3G60150,50.56357966,0.095631421,0.086598144,1.104312591,0.269457563,0.443613214,no
AT4G26680,38.07809155,-0.086901508,0.078707707,-1.104104176,0.26954795,0.443718842,no
AT2G28520,595.1060528,0.040752568,0.036913393,1.104004947,0.269590992,0.443747245,no
AT2G32430,125.2700636,-0.077202495,0.069931215,-1.103977605,0.269602852,0.443747245,no
AT5G64816,214.0430391,-0.071334596,0.064660575,-1.103216236,0.269933272,0.444260073,no
AT4G17910,136.919176,-0.056765304,0.051463223,-1.10302659,0.270015618,0.444364574,no
AT1G69390,492.0721788,-0.0319829,0.028998421,-1.102918664,0.270062488,0.444410683,no
AT1G45233,138.7972957,-0.050161154,0.045482345,-1.102870874,0.270083244,0.444413815,no
AT2G26690,616.0499452,-0.125928538,0.114233263,-1.102380644,0.270296223,0.444733222,no
AT4G33930,3.524056878,0.284445895,0.258072411,1.102194126,0.270377285,0.444835549,no
AT2G25730,988.6293849,0.042594765,0.038655442,1.101908604,0.270501408,0.445008701,no
AT1G61100,1033.120623,-0.150962838,0.137039505,-1.101600867,0.270635231,0.445197789,no
AT2G14910,1412.240028,0.040872777,0.037106198,1.101508089,0.270675586,0.445233102,no
AT1G53970,1.875717204,0.346635233,0.314817598,1.101066889,0.270867546,0.44551777,no
AT2G31160,85.64123404,-0.146569018,0.1331587,-1.100709287,0.271023203,0.445742689,no
AT1G01510,536.6175332,-0.050215355,0.045649128,-1.100028796,0.271319575,0.446167865,no
AT2G18500,41.4087149,0.101731074,0.092477867,1.100058616,0.271306583,0.446167865,no
AT3G18480,492.9130853,-0.033314008,0.030293116,-1.099722047,0.271453246,0.44635654,no
AT1G55900,385.1833269,-0.062053663,0.056436161,-1.099537294,0.271533776,0.446457816,no
AT1G62710,88.63190289,-0.135573636,0.123320267,-1.099362162,0.271610128,0.446552207,no
AT2G45260,399.6100733,0.035082706,0.031916582,1.099199989,0.271680843,0.446637319,no
AT5G09810,6614.206382,-0.038318699,0.034867647,-1.098975755,0.271778641,0.446766939,no
AT1G03650,40.91190027,0.102644951,0.093447698,1.098421398,0.272020523,0.447074936,no
AT1G79940,1113.387344,0.032365905,0.02946563,1.098429092,0.272017165,0.447074936,no
AT3G49840,57.98960167,0.072184449,0.065716862,1.098415953,0.2720229,0.447074936,no
AT1G74680,142.6406697,0.064042716,0.058311424,1.098287638,0.272078908,0.447135813,no
AT1G65120,27.56467463,0.094409792,0.085968775,1.098187018,0.272122834,0.447146826,no
AT4G13980,152.1208701,0.076571077,0.069725092,1.098185386,0.272123546,0.447146826,no
AT3G61350,62.71943403,0.069682805,0.063457335,1.098104801,0.272158729,0.447173467,no
AT2G45820,1388.80453,-0.061109136,0.055656225,-1.097974858,0.272215468,0.447210306,no
AT5G18640,244.130397,0.086783593,0.079040288,1.097966556,0.272219093,0.447210306,no
AT1G61415,11.89924412,0.143532568,0.130737406,1.097869176,0.27226162,0.447249001,no
AT1G77140,268.5025962,0.037326981,0.034006921,1.097628953,0.272366545,0.447390186,no
AT3G03150,822.9134713,-0.096719692,0.088120491,-1.097584575,0.272385931,0.447390855,no
AT3G26235,3.90169613,-0.240471011,0.219100844,-1.097535757,0.272407259,0.447394712,no
AT4G03460,29.57839382,0.142961025,0.130262415,1.097484838,0.272429505,0.447400078,no
AT3G52170,384.5356001,-0.080359107,0.07323831,-1.097227765,0.272541839,0.447553379,no
AT4G38020,170.5479221,0.059011127,0.053792724,1.09700947,0.272637252,0.447678876,no
AT2G24683,5.682807618,0.20818823,0.189805823,1.096848491,0.272707629,0.447763247,no
AT3G60290,35.19082261,0.181922844,0.165907174,1.096533919,0.272845188,0.447943292,no
AT5G44480,232.2272378,-0.058645589,0.053483821,-1.096510824,0.272855289,0.447943292,no
AT1G22310,124.0760379,-0.069395641,0.063303461,-1.096237698,0.272974766,0.448083093,no
AT5G40060,149.8660493,0.084968601,0.077509883,1.096229249,0.272978463,0.448083093,no
AT1G09867,4.667205064,-0.209391817,0.19102163,-1.0961681,0.273005217,0.448095807,no
AT4G04345,1.327185161,0.371913196,0.339355251,1.095940598,0.273104771,0.448194467,no
AT4G38290,7.210471085,-0.290274075,0.26487268,-1.095900397,0.273122365,0.448194467,no
AT5G41380,18.85237456,0.178574059,0.16293766,1.095965529,0.27309386,0.448194467,no
AT2G14680,196.777201,0.047664215,0.043496862,1.095808133,0.273162748,0.448229533,no
AT5G27395,373.6590523,-0.0542357,0.049497052,-1.095735959,0.273194341,0.448250171,no
AT3G59830,6.656478689,-0.190881749,0.174224342,-1.095608954,0.273249942,0.448310195,no
AT4G39235,55.45633386,-0.084002906,0.07668411,-1.095440833,0.273323553,0.448399758,no
AT4G00090,378.3131315,-0.042882918,0.039155619,-1.09519192,0.273432565,0.44854738,no
AT1G11800,126.0796677,-0.049963423,0.045625332,-1.095080751,0.273481261,0.448564832,no
AT5G26740,483.886044,-0.145521717,0.132886682,-1.095081277,0.27348103,0.448564832,no
AT5G58050,2.675656841,-0.269271704,0.24590667,-1.095015859,0.273509689,0.448580247,no
AT2G40316,261.1462489,0.040184401,0.036713924,1.094527539,0.273723676,0.448899973,no
AT2G01710,273.4786809,-0.049537844,0.045265863,-1.094375331,0.273790399,0.448949915,no
AT3G53820,2.736111632,-0.281320738,0.257071742,-1.094327738,0.273811264,0.448949915,no
AT5G58040,940.2945763,0.035862487,0.032770783,1.0943433,0.273804441,0.448949915,no
AT5G19600,197.9260896,-0.105329323,0.096271016,-1.094091737,0.273914746,0.449088351,no
AT3G47580,46.82720295,0.101835199,0.093100676,1.093818033,0.274034793,0.449222683,no
AT3G52680,77.85237176,-0.069910387,0.063913595,-1.09382655,0.274031057,0.449222683,no
ATCG01110,683.6205787,-0.078507088,0.07179341,-1.093513846,0.274168253,0.44941021,no
AT5G47940,171.296097,-0.045886221,0.041970721,-1.093291228,0.274265953,0.449539098,no
AT4G29110,63.00019471,0.160088146,0.146439962,1.093199861,0.274306058,0.449573573,no
AT1G53500,1030.095837,0.077091244,0.070549179,1.092730576,0.274512111,0.44984906,no
AT2G18230,585.1154776,0.107631527,0.098497814,1.092730119,0.274512312,0.44984906,no
AT2G29960,658.8554844,-0.036041135,0.032988565,-1.092534196,0.274598368,0.449958803,no
AT2G04520,1105.181737,0.041883544,0.038339856,1.092428328,0.274644878,0.45000281,no
AT4G32700,196.3124483,-0.051271994,0.046935778,-1.092386158,0.274663404,0.45000281,no
AT1G14460,294.45668,-0.043152338,0.039513063,-1.092103083,0.274787794,0.450144036,no
AT4G33030,1297.7386,-0.074389016,0.068114898,-1.092110812,0.274784398,0.450144036,no
AT5G47040,1796.79494,-0.111466867,0.102082288,-1.091931514,0.274863205,0.450236281,no
AT3G04975,2.634869841,0.314995791,0.288518178,1.09177104,0.274933751,0.450320547,no
AT1G04300,937.1306432,0.052448309,0.048070719,1.091065618,0.27524401,0.450766087,no
AT4G08310,521.2466065,-0.035246497,0.032304026,-1.091086836,0.275234675,0.450766087,no
AT1G68000,343.3513585,0.060967902,0.055884398,1.090964642,0.275288441,0.450807532,no
AT5G10140,128.6552174,0.086644998,0.079434673,1.090770503,0.275373879,0.450916119,no
AT1G21780,381.9226138,0.055041556,0.050465175,1.090683959,0.275411972,0.45094717,no
AT4G37140,4.116368418,0.235951412,0.216413246,1.090281748,0.275589053,0.451205775,no
AT3G02215,1.169348495,-0.404925741,0.371439557,-1.090152444,0.275645998,0.451267665,no
AT5G42540,1080.253816,-0.036461701,0.033454661,-1.089884058,0.27576422,0.451398511,no
AT5G63180,491.7264548,0.198030644,0.181696413,1.089898475,0.275757869,0.451398511,no
AT3G51120,429.7592017,0.035824864,0.032878402,1.089616919,0.275881927,0.451538091,no
AT4G02000,7.354946953,0.185736836,0.170463734,1.089597372,0.275890541,0.451538091,no
AT4G05000,144.1485347,0.047317913,0.043433287,1.089438904,0.275960383,0.451538091,no
AT5G09155,160.9850304,0.072818921,0.066835253,1.089528617,0.275920842,0.451538091,no
AT5G56210,185.2133677,-0.049131194,0.045098084,-1.089429745,0.27596442,0.451538091,no
AT5G57100,160.8457416,-0.103964066,0.095425428,-1.089479692,0.275942406,0.451538091,no
AT5G07325,1.452522312,0.351586698,0.322749818,1.08934747,0.276000687,0.451566087,no
AT3G63390,137.7541102,0.067433749,0.061926875,1.088925423,0.276186774,0.451839186,no
AT3G23300,1024.801627,0.039709067,0.036469407,1.088832248,0.276227868,0.451875054,no
AT5G15050,242.1599873,0.049627302,0.045583251,1.088717915,0.276278299,0.451926191,no
AT1G63310,123.434221,0.077421627,0.071126116,1.088511941,0.276369168,0.4520121,no
AT3G11180,3.210132131,-0.24516484,0.225226911,-1.088523738,0.276363963,0.4520121,no
AT3G05285,17.65073925,-0.218505787,0.200764876,-1.088366606,0.276433297,0.452085619,no
AT3G59530,23.39222555,0.099839159,0.091742394,1.088255433,0.276482359,0.452134489,no
AT4G00955,55.77526065,0.084028339,0.077232607,1.087990441,0.276599328,0.452263019,no
AT4G39860,454.7656071,0.060135332,0.055270274,1.088023042,0.276584936,0.452263019,no
AT1G12300,67.13493631,-0.070318654,0.064650572,-1.087672573,0.27673968,0.452461123,no
AT1G10350,218.0474263,0.041557313,0.038213021,1.087517092,0.276808349,0.452542008,no
AT5G52930,7.074782577,0.231294543,0.212706719,1.087387102,0.276865769,0.452604492,no
AT5G09995,258.021584,0.053169349,0.048917957,1.086908618,0.277077197,0.452918714,no
AT5G42920,499.3990694,-0.033621817,0.030936375,-1.086805321,0.277122856,0.452961939,no
AT2G14878,176.3059711,0.098177648,0.090348989,1.086649114,0.277191911,0.452988905,no
AT3G24020,132.6358631,-0.117639061,0.108259701,-1.086637595,0.277197003,0.452988905,no
AT3G47110,22.93309817,0.10470731,0.096357487,1.086654635,0.27718947,0.452988905,no
AT1G64700,25.22467923,0.121765981,0.112068123,1.086535389,0.277242193,0.453031347,no
AT2G44760,510.6544208,-0.04002825,0.036851387,-1.086207438,0.277387227,0.453236925,no
AT5G42150,397.4725899,0.070325236,0.064758074,1.085968617,0.277492877,0.453345792,no
AT5G48340,168.4346362,0.060216906,0.055452106,1.085926412,0.27751155,0.453345792,no
AT5G55810,38.92698798,-0.093716292,0.086297946,-1.08596203,0.277495791,0.453345792,no
AT3G23820,3933.743362,0.055132931,0.050797983,1.085337005,0.277772422,0.45374051,no
AT1G70220,3.508871119,0.260315821,0.239864743,1.085260875,0.277806129,0.453764127,no
AT1G03106,11.28279567,0.279959842,0.258032641,1.084978399,0.277931223,0.453936999,no
AT1G73350,193.9279097,-0.053714323,0.049519186,-1.084717407,0.278046836,0.454094365,no
AT1G45248,33.2335366,0.080208584,0.073963031,1.084441559,0.278169066,0.454168125,no
AT1G70560,329.7839684,-0.07083344,0.065314523,-1.084497552,0.278144252,0.454168125,no
AT1G80570,49.40638202,0.099481924,0.091726799,1.084545895,0.278122829,0.454168125,no
AT3G07675,2.338181519,0.275128862,0.253697988,1.084473963,0.278154705,0.454168125,no
AT3G01540,2347.501399,0.060373842,0.05567517,1.084394393,0.278189969,0.454170796,no
AT4G14548,26.78060976,0.115538092,0.106573316,1.08411839,0.27831231,0.454339064,no
AT3G53010,18.99972026,-0.111176259,0.102558847,-1.084024077,0.278354123,0.454344858,no
AT3G62090,52.26025111,-0.100848154,0.093031341,-1.084023437,0.278354407,0.454344858,no
AT1G48370,134.0423887,-0.072965353,0.067318757,-1.083878496,0.278418675,0.454418295,no
AT3G55310,3.86857886,-0.293514911,0.270861938,-1.083632915,0.278527591,0.454564587,no
AT3G54440,851.4726883,-0.053666483,0.049528139,-1.083555404,0.278561973,0.454589228,no
AT1G03700,22.85852798,0.195500681,0.180439474,1.083469579,0.278600047,0.454594944,no
AT5G50360,6.808824055,-0.344471353,0.317936216,-1.083460566,0.278604045,0.454594944,no
AT5G23730,216.9780602,-0.171411742,0.158229773,-1.083309035,0.278671276,0.454673172,no
AT5G43320,1290.895025,0.040853544,0.037716362,1.083178274,0.278729301,0.45473637,no
AT3G08580,23652.04804,-0.04113018,0.037982518,-1.082871333,0.278865538,0.45492715,no
AT5G43350,1641.99697,-0.110128771,0.101754286,-1.082301049,0.27911878,0.455277263,no
ATCG00360,33.04558345,-0.148886674,0.137561204,-1.082330405,0.27910574,0.455277263,no
AT4G39660,731.0789558,-0.084762088,0.078335105,-1.082044737,0.27923265,0.455431485,no
AT1G52160,253.64907,0.073828274,0.068239124,1.081905354,0.279294586,0.455466985,no
AT3G06640,9.399157156,-0.197104065,0.182189097,-1.081865312,0.27931238,0.455466985,no
AT4G29950,813.5943938,0.146505617,0.135417429,1.081881539,0.279305169,0.455466985,no
AT1G26210,107.664738,-0.159612575,0.147560674,-1.08167421,0.279397317,0.455573975,no
AT1G24450,125.7982136,-0.06740196,0.062320333,-1.081540432,0.279456785,0.455639425,no
AT1G59560,61.50835113,0.060094564,0.05556891,1.081442195,0.279500461,0.455679118,no
AT2G45940,1.979759505,0.301805943,0.279113171,1.081303118,0.279562301,0.455709914,no
AT3G10920,2671.058163,0.030217954,0.027946742,1.081269285,0.279577346,0.455709914,no
AT5G67600,296.949816,0.040866388,0.03779377,1.081299601,0.279563865,0.455709914,no
AT5G17810,10.33289722,0.160332836,0.148301396,1.081128294,0.279640049,0.455780604,no
AT3G50100,80.5868923,-0.067746987,0.062667225,-1.08105931,0.279670732,0.455799099,no
AT3G54970,129.5523699,0.047593227,0.044030977,1.080903291,0.279740135,0.455880691,no
AT3G02430,3.799403619,-0.228554174,0.211472674,-1.080774029,0.279797644,0.45594289,no
AT2G01760,104.3936317,0.072642212,0.067230698,1.080491699,0.279923281,0.456116092,no
AT1G76790,584.8972599,-0.148129749,0.137111116,-1.080362798,0.279980655,0.456178047,no
AT2G25830,785.1194434,-0.045830279,0.042431091,-1.080110793,0.280092846,0.456308809,no
AT3G04600,694.4543781,-0.031516881,0.029180063,-1.080082677,0.280105365,0.456308809,no
AT3G07950,422.7856019,-0.032703977,0.03028,-1.080052095,0.280118982,0.456308809,no
AT1G49475,14.24802755,-0.119195169,0.110384816,-1.0798149,0.280224615,0.456443773,no
AT3G13440,372.0690134,-0.062727215,0.058092636,-1.0797791,0.28024056,0.456443773,no
ATMG01120,3.07560944,-0.25622868,0.237366945,-1.079462346,0.280381671,0.456642056,no
AT3G27310,287.1223017,0.049230138,0.045614361,1.079268405,0.280468093,0.456721479,no
AT5G01155,3.646464563,0.281745691,0.26105307,1.079265952,0.280469187,0.456721479,no
AT4G00830,806.1475419,-0.027757893,0.025729719,-1.078826115,0.280665251,0.457009184,no
AT4G34380,8.423965456,-0.196803705,0.182437411,-1.078746428,0.280700783,0.457035471,no
AT1G15050,3.090913707,-0.270615893,0.250900686,-1.078577735,0.280776011,0.457094814,no
AT4G20040,14.38386209,-0.155997286,0.144627706,-1.078612738,0.2807604,0.457094814,no
AT5G24830,143.39118,-0.054554499,0.050587447,-1.078419701,0.280846499,0.457177993,no
AT2G27820,831.7749779,-0.112432145,0.104308574,-1.077880183,0.28108723,0.457538273,no
AT3G49310,370.3188472,0.041083915,0.038125785,1.077588676,0.281217358,0.457711257,no
AT5G37055,56.68764759,0.087927599,0.081599165,1.07755513,0.281232336,0.457711257,no
AT4G39800,2841.136688,-0.160465632,0.148922726,-1.077509364,0.28125277,0.457712913,no
AT1G77760,5303.621282,0.170359532,0.158167181,1.077085212,0.281442199,0.457965573,no
AT2G21990,2.352931423,-0.278009904,0.258115704,-1.077074738,0.281446878,0.457965573,no
AT3G47610,256.4032845,0.074712565,0.069369038,1.07703042,0.281466676,0.457966175,no
AT4G02715,540.3779552,0.056623199,0.05257889,1.076918864,0.281516515,0.458015654,no
AT4G04810,37.44994984,-0.158874813,0.14753584,-1.076855722,0.281544727,0.458029941,no
AT5G46870,52.27106016,0.083695022,0.077728137,1.076766091,0.281584778,0.458063485,no
AT4G32850,1023.655875,0.067469668,0.062662093,1.076722226,0.28160438,0.458063763,no
AT5G61980,80.91059537,-0.063809534,0.059268621,-1.076615806,0.28165194,0.458109513,no
AT2G02510,568.9022609,-0.035846092,0.033300941,-1.076428796,0.28173553,0.458213857,no
AT3G30180,304.4321717,-0.130238244,0.121011237,-1.076249175,0.281815833,0.45831284,no
AT2G46225,332.9616333,-0.04776994,0.04439109,-1.07611548,0.281875613,0.458378438,no
AT4G29220,1281.701525,0.029931393,0.02781727,1.076000346,0.281927102,0.458430542,no
AT2G42500,1167.637237,-0.038104094,0.035416449,-1.075886912,0.281977836,0.458458562,no
AT5G67570,292.7524584,-0.056131374,0.052172772,-1.075874851,0.281983231,0.458458562,no
AT1G31258,8.718544,0.211343788,0.196453264,1.075796778,0.282018154,0.458473947,no
AT3G50300,139.773711,-0.136968056,0.127323758,-1.075746261,0.282040752,0.458473947,no
AT4G06305,1.357271918,0.371409477,0.345264893,1.075723263,0.28205104,0.458473947,no
AT5G66250,213.4302913,0.061717487,0.057376517,1.075657608,0.282080413,0.458490077,no
AT2G46560,839.8588439,0.034949129,0.032496771,1.075464656,0.282166748,0.458598783,no
