,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT3G51960,31.05407365,-0.085913889,0.191312969,-0.44907509,0.653377489,0.931724375,no
AT5G23630,1064.830495,-0.042023845,0.093629713,-0.448830217,0.653554139,0.931734606,no
AT1G25425,34.48226279,0.13899915,0.30973622,0.448766211,0.653600316,0.931744088,no
AT4G09640,192.2247649,0.056710899,0.126392606,0.448688426,0.653656435,0.931767742,no
AT1G27595,569.7097473,0.070894325,0.158098667,0.448418234,0.653851385,0.931968822,no
AT2G35750,69.27236527,0.080441328,0.179403029,0.448383333,0.653876568,0.931968822,no
AT1G23750,155.6888223,0.071887374,0.160365529,0.448271985,0.653956916,0.93197857,no
AT5G11620,14.88871672,-0.092489076,0.206327117,-0.448264276,0.653962479,0.93197857,no
AT4G22330,689.4291179,-0.054654486,0.121987556,-0.448033288,0.654129173,0.932159775,no
AT1G19350,1252.896548,0.058084263,0.129661055,0.447970002,0.654174847,0.93216851,no
AT1G07990,623.2374788,-0.035950086,0.080311739,-0.447631772,0.654418969,0.932203671,no
AT1G11591,3.48162896,-0.243561936,0.543947176,-0.447767627,0.654320909,0.932203671,no
AT2G42220,2747.959091,0.077058223,0.172126444,0.447683818,0.654381402,0.932203671,no
AT5G17850,79.51351196,0.125376221,0.280103304,0.447607078,0.654436794,0.932203671,no
AT5G39850,212.122432,-0.104926645,0.234338008,-0.447757688,0.654328083,0.932203671,no
AT5G48670,12.35029939,-0.115909834,0.258905645,-0.447691412,0.65437592,0.932203671,no
AT1G06227,74.93228468,-0.077766066,0.173820937,-0.447391823,0.654592179,0.932219391,no
AT3G49860,43.12148217,0.082555201,0.18452346,0.447396775,0.654588604,0.932219391,no
AT4G02230,1981.758437,0.057157932,0.127763579,0.447372658,0.654606014,0.932219391,no
AT4G22740,422.6005602,0.029735355,0.066455018,0.447450864,0.654549558,0.932219391,no
AT4G26610,513.1281166,-0.073001757,0.163262567,-0.447143262,0.654771624,0.932299062,no
AT4G35240,274.0643573,0.046979876,0.105069644,0.447130819,0.654780608,0.932299062,no
AT5G51880,333.4425477,-0.03516007,0.078623918,-0.447193052,0.654735677,0.932299062,no
AT1G06253,44.46101465,0.149366015,0.334176446,0.446967513,0.654898516,0.93231547,no
AT1G31010,85.84914746,0.068437286,0.15315361,0.44685389,0.654980559,0.93231547,no
AT2G35110,737.4778076,0.052593852,0.11767886,0.446926933,0.654927817,0.93231547,no
AT4G02005,44.86703964,0.101426045,0.226913564,0.446980971,0.6548888,0.93231547,no
AT5G22320,334.8397294,0.067317126,0.150651193,0.446840977,0.654989882,0.93231547,no
AT3G51220,18.70255716,-0.128080421,0.286670574,-0.446786076,0.655029526,0.932315602,no
AT1G27410,75.83024593,0.058783578,0.131648395,0.446519517,0.655222018,0.932316929,no
AT1G61210,439.8747446,-0.059802603,0.133931505,-0.44651632,0.655224326,0.932316929,no
AT2G47960,577.7642805,-0.043363256,0.097082291,-0.446664943,0.655116997,0.932316929,no
AT3G16150,96.64271618,0.175657921,0.39344941,0.44645618,0.655267759,0.932316929,no
AT5G01515,2.94896711,-0.202731262,0.454075684,-0.446470202,0.655257632,0.932316929,no
AT5G67470,530.9273334,0.045894591,0.102753514,0.446647414,0.655129656,0.932316929,no
AT2G23070,1469.055574,-0.052440882,0.117479117,-0.446384714,0.655319373,0.932334093,no
AT4G35450,3813.140366,0.034278626,0.076803539,0.446315711,0.655369209,0.932348725,no
AT5G66650,118.6146456,-0.185421388,0.415501778,-0.446258951,0.655410204,0.932350778,no
AT2G27450,598.7972454,-0.02940205,0.065901957,-0.446148369,0.655490075,0.93235187,no
AT4G38150,146.7095625,0.056676028,0.127027176,0.446172462,0.655472674,0.93235187,no
AT1G02870,319.5896849,0.050852655,0.114106961,0.44565778,0.655844466,0.932689008,no
AT1G22410,2979.782633,-0.089955327,0.201854108,-0.445645265,0.655853508,0.932689008,no
AT2G30505,31.58606324,0.073202342,0.164277713,0.445601171,0.655885364,0.932689008,no
AT4G36730,695.5289901,0.135180615,0.303318138,0.445672704,0.655833684,0.932689008,no
AT2G12462,152.1850194,0.139742994,0.313798745,0.44532681,0.656083596,0.93274583,no
AT3G62560,441.8152604,0.033908384,0.076140871,0.445337488,0.65607588,0.93274583,no
AT4G17785,11.32400964,-0.163083654,0.366160663,-0.445388243,0.656039207,0.93274583,no
AT4G19440,160.2722519,-0.058526344,0.131389137,-0.445442789,0.655999796,0.93274583,no
AT2G40830,332.7441158,0.040261832,0.09043589,0.445197499,0.656177034,0.932778217,no
AT4G11100,348.3080833,0.05104248,0.114668447,0.445131002,0.656225086,0.932778217,no
AT5G10680,4.89013638,0.173702127,0.390180282,0.445184279,0.656186587,0.932778217,no
AT1G75780,423.1930111,-0.082033684,0.184330623,-0.445035574,0.656294046,0.932819991,no
AT1G09900,316.2902534,0.058670385,0.132054419,0.44428945,0.656833327,0.932967705,no
AT1G22770,617.2300787,-0.126879071,0.285478441,-0.444443617,0.656721885,0.932967705,no
AT1G42440,819.3965192,0.058641197,0.131928007,0.444493921,0.656685523,0.932967705,no
AT1G48650,1124.193596,-0.051887301,0.11671492,-0.444564421,0.656634564,0.932967705,no
AT1G60420,597.2132522,-0.043195459,0.097221176,-0.444300931,0.656825028,0.932967705,no
AT3G16110,373.7209759,0.03066257,0.068994019,0.444423594,0.656736358,0.932967705,no
AT4G21310,29.02388956,0.084386355,0.189875415,0.44443013,0.656731634,0.932967705,no
AT4G28270,207.6159716,0.123041606,0.276837591,0.444454112,0.656714298,0.932967705,no
AT5G09505,2.288733295,0.214733059,0.483163495,0.444431463,0.65673067,0.932967705,no
AT5G11170,2209.380438,0.044601116,0.100378362,0.444329984,0.656804026,0.932967705,no
AT5G62140,380.6045465,0.153371104,0.344909344,0.444670772,0.656557695,0.932967705,no
AT3G45830,412.8719007,-0.060918705,0.137156351,-0.44415519,0.656930387,0.933014522,no
AT5G07325,1.710540828,0.271018717,0.61021786,0.444134357,0.656945448,0.933014522,no
AT1G74950,269.8439521,-0.050253756,0.113183538,-0.444002344,0.65704089,0.933037644,no
AT5G06350,293.2037427,-0.060631542,0.136554121,-0.444011075,0.657034577,0.933037644,no
AT4G14920,452.0826818,0.044217643,0.09961111,0.443902724,0.657112915,0.933083715,no
AT5G57070,241.2731041,0.078415167,0.176727427,0.443706833,0.657254554,0.933228624,no
AT1G13630,56.40075253,-0.060606925,0.136613705,-0.443637221,0.657304891,0.933243883,no
AT2G39180,111.9425491,-0.059287819,0.133658804,-0.443575859,0.657349263,0.933250673,no
AT2G16575,3.608761278,0.207999071,0.469008356,0.44348692,0.657413578,0.933285774,no
AT5G61580,372.7136676,0.039861961,0.089907662,0.443365565,0.657501339,0.933354153,no
AT5G47670,2.460851088,0.220255274,0.496916921,0.443243658,0.657589504,0.933423097,no
AT1G68890,844.8667514,-0.058389187,0.131783954,-0.443067499,0.657716913,0.933490825,no
AT1G73480,213.7174288,0.119479676,0.269724517,0.442969283,0.657787952,0.933490825,no
AT4G30170,953.2935257,0.078857335,0.178024131,0.442958686,0.657795618,0.933490825,no
AT5G42480,593.8819501,-0.039553231,0.089262298,-0.443112404,0.657684434,0.933490825,no
AT1G10170,966.0248123,-0.07884432,0.178144216,-0.442587034,0.658064465,0.933621947,no
AT1G19080,87.80430573,-0.063167049,0.142820074,-0.442284106,0.658283631,0.933621947,no
AT1G54390,237.9112089,-0.038221614,0.086399944,-0.442380079,0.658214192,0.933621947,no
AT2G21400,2.528341122,0.205062698,0.463674168,0.442256033,0.658303943,0.933621947,no
AT2G48160,1132.638509,-0.053401408,0.120674957,-0.442522703,0.658111005,0.933621947,no
AT4G01140,27.0237781,0.106033159,0.239650865,0.442448473,0.658164709,0.933621947,no
AT4G04745,110.2815583,-0.179455214,0.405438094,-0.442620504,0.658040251,0.933621947,no
AT5G14460,640.1486724,0.034347173,0.077668339,0.442228761,0.658323676,0.933621947,no
AT5G20610,514.7171208,0.048098628,0.108697431,0.442500131,0.658127336,0.933621947,no
AT5G24270,93.49210548,-0.076925397,0.173878426,-0.442409095,0.658193199,0.933621947,no
AT5G58450,568.9679448,0.031280011,0.070721028,0.442301424,0.6582711,0.933621947,no
AT1G67840,592.4893648,0.0455864,0.103119183,0.442074875,0.658435025,0.93365751,no
AT3G01260,121.0109083,0.159735708,0.361339005,0.442066053,0.658441408,0.93365751,no
AT3G14080,194.4537085,0.049848044,0.112770754,0.442029895,0.658467573,0.93365751,no
AT3G26330,131.709198,0.089416806,0.202339101,0.441915605,0.658550278,0.933718616,no
AT1G67490,328.1466746,0.037581956,0.085069509,0.441779389,0.658648855,0.933783661,no
AT3G46720,65.52223282,0.070761363,0.160186817,0.441742738,0.658675379,0.933783661,no
AT1G63820,20.90573554,-0.101922315,0.230807405,-0.441590318,0.658785692,0.933834668,no
AT2G06765,1.636713368,0.248792185,0.563534483,0.441485291,0.658861708,0.933834668,no
AT2G16800,525.4076221,0.034927429,0.079115469,0.441474087,0.658869817,0.933834668,no
AT5G38450,9.551183714,0.153071875,0.346726206,0.441477663,0.658867229,0.933834668,no
AT1G08510,1371.402637,-0.040547512,0.091943178,-0.441006205,0.659208505,0.933883303,no
AT1G09060,565.6367898,0.05440324,0.123378909,0.440944412,0.659253241,0.933883303,no
AT1G27500,132.0433287,0.05212614,0.118250129,0.440812546,0.65934871,0.933883303,no
AT1G29775,2.172785201,0.232039053,0.526858315,0.440420217,0.659632785,0.933883303,no
AT1G32583,18.76620717,0.110377676,0.250517509,0.440598648,0.659503582,0.933883303,no
AT1G49490,74.57052497,0.062800098,0.14249558,0.440716114,0.659418529,0.933883303,no
AT1G79600,1694.541075,-0.047971898,0.10873361,-0.441187393,0.659077339,0.933883303,no
AT2G04070,8.642732302,-0.229177152,0.52032907,-0.440446566,0.659613705,0.933883303,no
AT2G24740,3.994675647,-0.19960777,0.452383959,-0.441235295,0.659042664,0.933883303,no
AT2G25220,45.54062189,-0.065083303,0.147538477,-0.44112766,0.65912058,0.933883303,no
AT2G30570,15310.83174,0.076046956,0.172511932,0.440821427,0.65934228,0.933883303,no
AT3G25905,15.0282108,0.159836112,0.362829161,0.440527193,0.659555321,0.933883303,no
AT4G16130,451.6907566,0.074030943,0.168024797,0.440595345,0.659505973,0.933883303,no
AT4G17098,93.43257572,0.118063253,0.268089785,0.440386987,0.659656848,0.933883303,no
AT4G25890,773.7114557,0.100210698,0.22743561,0.440611292,0.659494427,0.933883303,no
AT4G28990,147.9476822,0.053970517,0.122435625,0.440807299,0.659352509,0.933883303,no
AT5G22730,146.2521297,0.043203913,0.098098369,0.440414183,0.659637155,0.933883303,no
AT5G61070,22.08945402,0.160048336,0.362695089,0.441275166,0.659013802,0.933883303,no
AT5G67140,44.60587846,-0.121335478,0.27530414,-0.440732486,0.659406676,0.933883303,no
AT1G02860,158.8554244,-0.096833634,0.219960008,-0.44023291,0.659768426,0.933929088,no
AT5G56950,1020.288724,-0.051482531,0.116939328,-0.440249926,0.659756103,0.933929088,no
AT1G23205,272.976709,0.190491341,0.433213272,0.439717232,0.66014192,0.934401674,no
AT1G70160,1036.385683,-0.048546481,0.110431387,-0.439607637,0.660221308,0.934401831,no
AT4G05460,173.5381914,0.050520443,0.114914723,0.439634208,0.660202061,0.934401831,no
AT3G28740,651.820938,-0.156799091,0.356839032,-0.439411266,0.660363565,0.934533384,no
AT5G10110,151.2957287,-0.051955561,0.118250166,-0.439369879,0.660393548,0.934533384,no
AT4G31110,48.46872888,0.122253214,0.27835824,0.439193802,0.660521116,0.934657798,no
AT1G56500,1702.654947,-0.042912371,0.097723716,-0.439119313,0.660575086,0.934678061,no
AT4G11240,590.2337182,0.056874586,0.129548371,0.439022006,0.660645591,0.934721717,no
AT1G56540,29.98142762,-0.157041807,0.357843916,-0.4388556,0.66076617,0.934807434,no
AT3G22820,10.96881565,-0.142664234,0.325102152,-0.438828944,0.660785486,0.934807434,no
AT5G45310,18.66783766,0.176105748,0.401374253,0.438756962,0.660837649,0.934825125,no
AT1G05620,305.1708887,-0.0469474,0.107081431,-0.438427083,0.661076717,0.935061223,no
AT5G09580,46.23701212,0.074573118,0.170096243,0.438417198,0.661083882,0.935061223,no
AT1G04920,28.56713691,-0.078664358,0.17957408,-0.438060761,0.661342238,0.93508444,no
AT1G47620,7.382606912,-0.129769719,0.29627014,-0.438011469,0.661377969,0.93508444,no
AT3G55310,5.183702631,0.182182671,0.41575714,0.438194932,0.661244982,0.93508444,no
AT4G27540,124.6821744,-0.050948493,0.116292375,-0.43810691,0.661308786,0.93508444,no
AT4G37340,30.54406775,-0.086778773,0.198114196,-0.438024002,0.661368884,0.93508444,no
AT5G26860,808.1107191,0.065956542,0.150571059,0.438042624,0.661355385,0.93508444,no
AT5G65480,595.068456,0.091219359,0.208115104,0.438312056,0.661160088,0.93508444,no
AT3G18690,89.35310118,-0.126494905,0.28893545,-0.437796417,0.661533869,0.935248764,no
AT1G09980,443.712732,0.036068748,0.082638183,0.436465891,0.662498741,0.935277924,no
AT1G24880,894.1803134,0.078203931,0.17884079,0.437282405,0.661906554,0.935277924,no
AT1G53035,82.45274493,-0.115579177,0.26430039,-0.437302331,0.661892105,0.935277924,no
AT1G63660,915.2847453,0.066180555,0.151568237,0.436638682,0.662373405,0.935277924,no
AT1G66530,399.3817506,0.034489189,0.07897969,0.436684275,0.662340335,0.935277924,no
AT1G68765,2.620881571,0.212360884,0.487597162,0.435525267,0.663181203,0.935277924,no
AT1G74200,21.41315303,0.102811797,0.23600912,0.435626374,0.663107833,0.935277924,no
AT1G74810,27.70610105,0.143886495,0.329953191,0.436081537,0.662777572,0.935277924,no
AT1G76570,167.4766633,0.072244751,0.165663362,0.436093712,0.662768739,0.935277924,no
AT2G07305,33.08761341,-0.112951903,0.259280773,-0.435635477,0.663101226,0.935277924,no
AT2G17510,566.9854101,0.051469094,0.117919156,0.436477802,0.662490102,0.935277924,no
AT2G19350,67.61340425,-0.064424896,0.147744707,-0.436055526,0.662796443,0.935277924,no
AT2G45550,2.592738901,-0.20450015,0.468450697,-0.436545727,0.66244083,0.935277924,no
AT3G01890,140.8957517,0.055769734,0.127767554,0.436493712,0.66247856,0.935277924,no
AT3G04560,216.0633632,0.065504301,0.150060615,0.436518942,0.662460259,0.935277924,no
AT3G07300,434.8207773,-0.032912783,0.0755677,-0.435540358,0.663170251,0.935277924,no
AT3G17980,1.803257488,0.230475136,0.527723627,0.436734541,0.662303877,0.935277924,no
AT3G19930,850.5545576,-0.116574952,0.267226194,-0.436240739,0.662662073,0.935277924,no
AT3G20898,44.78867701,0.097331437,0.222976492,0.436509859,0.662466848,0.935277924,no
AT3G22420,284.8937927,0.047666711,0.109026667,0.43720231,0.661964635,0.935277924,no
AT3G42950,292.4057799,0.034043046,0.078134917,0.435695689,0.663057534,0.935277924,no
AT3G43520,811.9794748,0.042434613,0.097354248,0.435878396,0.662924961,0.935277924,no
AT3G47560,249.8475975,0.0899203,0.206359243,0.435746411,0.663020729,0.935277924,no
AT3G54380,171.8556769,-0.068397184,0.15666123,-0.43659292,0.662406598,0.935277924,no
AT3G61590,174.8027206,0.065531799,0.150038072,0.436767804,0.662279751,0.935277924,no
AT4G02195,77.84620157,-0.066414008,0.151859344,-0.437338961,0.661865544,0.935277924,no
AT4G02360,19.84558679,-0.130324165,0.298761938,-0.436214083,0.662681411,0.935277924,no
AT4G11543,3.146063782,-0.198261728,0.453721345,-0.436968043,0.662134524,0.935277924,no
AT4G21445,228.851293,0.074201925,0.169993008,0.436499862,0.6624741,0.935277924,no
AT4G22505,2090.878831,0.103711695,0.237902688,0.43594167,0.662879051,0.935277924,no
AT4G25810,203.383271,0.251361405,0.577100062,0.435559484,0.663156372,0.935277924,no
AT4G26415,21.59091383,-0.076348162,0.174480408,-0.437574409,0.661694826,0.935277924,no
AT4G32980,446.966518,0.121751219,0.279093211,0.436238556,0.662663657,0.935277924,no
AT5G14530,125.4000331,-0.055199591,0.12628982,-0.437086624,0.662048528,0.935277924,no
AT5G15330,115.5018449,0.093926544,0.215472223,0.435910221,0.662901869,0.935277924,no
AT5G17890,621.5305313,0.046545217,0.106349816,0.437661472,0.661631702,0.935277924,no
AT5G20180,236.9332297,-0.075014895,0.172193144,-0.435643913,0.663095105,0.935277924,no
AT5G49840,323.9290159,0.047644052,0.108878169,0.437590495,0.661683162,0.935277924,no
AT5G56050,18.51202874,-0.11055219,0.253711191,-0.435740299,0.663025164,0.935277924,no
AT5G57330,883.0214121,-0.035116216,0.08059928,-0.435688958,0.663062418,0.935277924,no
AT5G64600,132.9343816,0.047896453,0.109791997,0.436247219,0.662657372,0.935277924,no
AT3G61520,219.1458432,0.048852818,0.112208557,0.435375156,0.663290141,0.935319644,no
AT4G14365,122.4242201,0.256284702,0.588604169,0.435410952,0.663264162,0.935319644,no
AT1G17340,369.5913655,-0.082786549,0.190253728,-0.43513759,0.66346256,0.935394912,no
AT1G44125,136.203703,0.095890312,0.220357193,0.435158529,0.663447362,0.935394912,no
AT3G19420,945.5147684,-0.034166695,0.078501136,-0.435238228,0.663389517,0.935394912,no
AT3G51380,17.19475136,0.140961666,0.324073212,0.434968583,0.663585232,0.935511912,no
AT1G71710,458.0779079,0.05984353,0.137636183,0.434795046,0.663711201,0.935577596,no
AT4G22690,1946.975553,-0.119131241,0.273973163,-0.434828141,0.663687177,0.935577596,no
AT4G06395,2.6225406,-0.220135205,0.50636078,-0.43473984,0.663751276,0.935578142,no
AT1G47820,73.27190591,0.066970055,0.154076294,0.434655153,0.663812756,0.935608854,no
AT4G21460,287.179189,0.036562616,0.084150372,0.43449144,0.66393161,0.935682636,no
AT4G34240,847.8962924,0.06539317,0.150511228,0.434473699,0.66394449,0.935682636,no
AT1G43000,4.006839724,-0.179487374,0.413556866,-0.434008934,0.664281954,0.935714698,no
AT1G58220,197.2698987,-0.055883642,0.128722782,-0.43413948,0.664187158,0.935714698,no
AT1G78630,6045.459702,0.050065308,0.115283429,0.434280174,0.664084999,0.935714698,no
AT2G31360,1390.639589,0.076107667,0.175232013,0.434325129,0.664052358,0.935714698,no
AT4G03960,74.93740419,0.11507052,0.265027426,0.434183443,0.664155236,0.935714698,no
AT4G13400,71.6186345,-0.073038806,0.168284915,-0.434018732,0.664274839,0.935714698,no
AT4G21300,43.19599907,-0.06915386,0.159338849,-0.434005021,0.664284795,0.935714698,no
AT4G34740,723.1417024,-0.085950444,0.198004689,-0.434082871,0.664228264,0.935714698,no
AT3G47910,1053.692634,-0.049556584,0.114232627,-0.433821625,0.664417977,0.935846377,no
AT1G78860,69.78941607,0.096959958,0.223530813,0.433765513,0.664458727,0.935847857,no
AT5G23395,213.7824343,0.044413579,0.10241283,0.433672025,0.664526624,0.935887568,no
AT1G80180,745.9980088,0.140801057,0.324730558,0.433593492,0.664583661,0.935911981,no
AT1G05900,156.1162357,-0.055664991,0.128957012,-0.431655402,0.665991886,0.935938162,no
AT1G09310,9890.377487,0.119217932,0.275782281,0.432290037,0.665530627,0.935938162,no
AT1G10950,1979.244551,0.027609654,0.063782082,0.432874775,0.665105747,0.935938162,no
AT1G11700,216.2358911,0.193951512,0.448463323,0.432480209,0.665392433,0.935938162,no
AT1G14687,32.19557542,0.091308236,0.211093665,0.432548444,0.665342851,0.935938162,no
AT1G18265,31.90580116,-0.119635877,0.277050603,-0.431819589,0.665872541,0.935938162,no
AT1G59960,302.157105,0.05700097,0.131930493,0.432053035,0.665702868,0.935938162,no
AT1G68190,255.0378577,0.193824922,0.447170112,0.433447846,0.664689448,0.935938162,no
AT2G07734,5.323592641,0.214956736,0.496836557,0.432650805,0.665268474,0.935938162,no
AT2G08680,4.527721823,0.158993893,0.36714477,0.43305504,0.664974784,0.935938162,no
AT2G27990,29.8262208,0.140304415,0.32471642,0.432082907,0.665681158,0.935938162,no
AT2G41870,155.7801129,0.117979661,0.272312313,0.433251292,0.66483222,0.935938162,no
AT3G05070,327.4335276,-0.053648635,0.124206738,-0.431930148,0.665792182,0.935938162,no
AT3G07760,333.2415941,-0.049850758,0.1154528,-0.431784747,0.665897866,0.935938162,no
AT3G12760,673.1873832,0.038287461,0.088607644,0.432101111,0.665667927,0.935938162,no
AT3G15830,4.243033343,-0.163511528,0.377722058,-0.432888482,0.665095788,0.935938162,no
AT3G24503,2475.17446,-0.050040131,0.115435118,-0.433491401,0.664657812,0.935938162,no
AT3G30530,1.81311324,0.233030828,0.5395371,0.431908812,0.66580769,0.935938162,no
