"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G60930",475.557020479824,-0.265526271502431,0.0562077271427159,-4.72401723037543,2.31230812651287e-06,0.000234764916064729
"AT1G14780",33.0069858624925,1.0765009958413,0.228026016081639,4.72095690807438,2.34737671083179e-06,0.00023545400669916
"AT2G47940",6593.06893924847,-0.160959940304036,0.0340881488308086,-4.72187390118884,2.33681555290701e-06,0.00023545400669916
"AT2G44080",40.3316034496729,0.935043531541232,0.198241587493373,4.71668706533382,2.39715962755328e-06,0.000236237788674621
"AT3G01500",100849.842185077,-0.193785596679242,0.0410867786878678,-4.71649525389693,2.39941961817893e-06,0.000236237788674621
"AT5G14740",33675.0265555382,-0.259541121134081,0.055016736713346,-4.71749392346496,2.38767529728258e-06,0.000236237788674621
"AT5G36170",2262.59447370869,-0.1323526173136,0.028049254076972,-4.71857885954478,2.37497903521341e-06,0.000236237788674621
"AT5G33290",409.563706981356,0.497436348888652,0.105505094894916,4.71480879083711,2.4193783792003e-06,0.000237110179227589
"AT2G26650",199.036878112984,0.363754844832711,0.0772009732284852,4.71179092206697,2.45549237063613e-06,0.000239550659811145
"AT2G18690",327.98253957982,1.09352060066515,0.232199778740014,4.70939553258371,2.48452515932657e-06,0.000241281272859146
